Date,Open,High,Low,Close,Adj Close,Volume,Return
2019-03-08,6439.84082,6442.204102000001,6381.730957,6383.067871,6383.067871,92588600.0,0.0
2019-03-09,6434.601318250001,6436.848633250001,6377.8079835,6378.909423749999,6378.909423749999,93770625.0,-0.0006531831157660777
2019-03-10,6429.361816500001,6431.493164500001,6373.88501,6374.7509764999995,6374.7509764999995,94952650.0,-0.0013063662315321554
2019-03-11,6418.882813,6420.782227000001,6366.039063,6366.434082,6366.434082,97316700.0,-0.002612732463064311
2019-03-12,6395.880859000001,6404.430176,6339.967772999999,6353.773926,6353.773926,84514000.0,-0.001992541149157644
2019-03-13,6343.121094,6377.575195,6337.874022999999,6377.575195,6377.575195,100029400.0,0.0037320248326763164
2019-03-14,6374.916992,6413.266113000001,6372.964844,6413.266113000001,6413.266113000001,96692700.0,0.005565170284709225
2019-03-15,6420.182129,6489.194824,6419.644043,6461.183105,6461.183105,122938800.0,0.0074161328074604195
2019-03-16,6435.53479,6494.25781225,6434.05505375,6473.249023,6473.249023,118455225.0,0.0074157007507237825
2019-03-17,6450.887451,6499.3208005,6448.4660645,6485.3149410000005,6485.3149410000005,113971650.0,0.007415268693987145
2019-03-18,6481.592772999999,6509.446777,6477.288086,6509.446777,6509.446777,105004500.0,0.007414404580513869
2019-03-19,6515.561035,6522.205078,6473.286133,6480.275879,6480.275879,113972800.0,-0.004501490144043343
2019-03-20,6486.882813,6498.425781,6463.943848,6482.709961,6482.709961,106335600.0,0.0003754729140503286
2019-03-21,6499.271973,6515.971191,6484.312988000001,6501.775879,6501.775879,120956200.0,0.0029324169818865944
2019-03-22,6510.852051,6525.273926,6491.904785,6525.273926,6525.273926,129537900.0,0.003601082079691997
2019-03-23,6501.603027499999,6512.61743175,6466.808349499999,6496.76818875,6496.76818875,123583750.0,-0.0017453936117743604
2019-03-24,6492.354004,6499.9609375,6441.7119139999995,6468.262451500001,6468.262451500001,117629600.0,-0.007091869303240718
2019-03-25,6473.855957,6474.647949,6391.519043,6411.250977000001,6411.250977000001,105721300.0,-0.017784820686173434
2019-03-26,6440.916015999999,6478.047852000001,6439.582031,6469.999022999999,6469.999022999999,85932800.0,0.009080070304671945
2019-03-27,6480.557129,6485.425781,6443.974121,6444.737793,6444.737793,90444600.0,-0.003919667612767246
2019-03-28,6460.486816,6480.788086,6445.358886999999,6480.788086,6480.788086,92075400.0,0.005562640302631758
2019-03-29,6480.98291,6485.958984000001,6440.916992,6468.754883,6468.754883,102927100.0,-0.0018602038904926548
2019-03-30,6482.16748025,6487.69702125,6441.8988035,6464.71887225,6464.71887225,100502675.0,-0.0020206378339875427
2019-03-31,6483.3520505,6489.4350585,6442.880615,6460.6828614999995,6460.6828614999995,98078250.0,-0.002181071777482431
2019-04-01,6485.721191,6492.911133,6444.844238000001,6452.61084,6452.61084,93229400.0,-0.002501939664472207
2019-04-02,6476.623047,6490.073242,6454.983886999999,6476.065918,6476.065918,97657900.0,0.0036218096444644555
2019-04-03,6483.2041014999995,6497.936035000001,6467.529541,6485.3479005,6485.3479005,106796600.0,0.003240082876596144
2019-04-04,6489.785156,6505.798828,6480.075195,6494.629883,6494.629883,115935300.0,0.0028583561087278317
2019-04-05,6501.099121,6506.800781,6473.955078,6474.018066,6474.018066,104044400.0,-0.003183775020376963
2019-04-06,6495.870361249999,6501.137573,6453.143798749999,6461.94702125,6461.94702125,104229450.0,-0.004266378519538173
2019-04-07,6490.6416014999995,6495.474365,6432.3325195,6449.8759764999995,6449.8759764999995,104414500.0,-0.005348982018699384
2019-04-08,6480.184082,6484.147949,6390.709961,6425.733886999999,6425.733886999999,104784600.0,-0.007514189017021804
2019-04-09,6434.618164,6484.390136999999,6429.535156,6484.348145,6484.348145,103220100.0,0.009039344694223003
2019-04-10,6476.779785,6487.755859000001,6456.666015999999,6478.326172,6478.326172,85785100.0,-0.0009295569318549416
2019-04-11,6468.255859000001,6472.72998,6410.166015999999,6410.166015999999,6410.166015999999,98465700.0,-0.010633134279185701
2019-04-12,6395.073242,6422.271973,6394.914063,6405.866211,6405.866211,115690900.0,-0.0006712292855283379
2019-04-13,6403.03112775,6427.21252475,6399.96435575,6413.187378,6413.187378,109111325.0,0.0006342618505241097
2019-04-14,6410.9890135000005,6432.1530765,6405.0146485000005,6420.508545,6420.508545,102531750.0,0.0019397529865765573
2019-04-15,6426.904785,6442.03418,6415.115234000001,6435.150879,6435.150879,89372600.0,0.004550735258681452
2019-04-16,6440.721191,6485.121094,6438.396973,6481.541015999999,6481.541015999999,113905400.0,0.007157269681003808
2019-04-17,6504.783203,6560.7265625,6462.812012,6494.3811035,6494.3811035,113400900.0,0.0055518407794300385
2019-04-18,6568.845215,6636.332031,6487.227051,6507.221191,6507.221191,112896400.0,0.003946411877856269
2019-04-19,6554.40539575,6606.3095702499995,6467.930054,6484.101684249999,6484.101684249999,108411375.0,-0.0006443114996933681
2019-04-20,6539.965576500001,6576.2871095,6448.633057,6460.9821775,6460.9821775,103926350.0,-0.005235034877243005
2019-04-21,6525.52575725,6546.264648750001,6429.33606,6437.862670750001,6437.862670750001,99441325.0,-0.009825758254792642
2019-04-22,6511.085938,6516.242188,6410.039063,6414.743164,6414.743164,94956300.0,-0.01441648163234228
2019-04-23,6420.163086,6482.818848,6415.455078,6462.821777,6462.821777,105904400.0,0.007439260227026941
2019-04-24,6460.265136999999,6472.527832,6433.972168,6447.884765999999,6447.884765999999,95981100.0,-0.002316575364182136
2019-04-25,6423.837890999999,6431.591797,6353.283203,6372.787109000001,6372.787109000001,95830800.0,-0.011784115131343614
2019-04-26,6349.923828,6401.080078,6321.660156,6401.080078,6401.080078,84764000.0,0.004420030472238559
2019-04-27,6359.538329999999,6407.896118000001,6335.4213865,6407.2838135,6407.2838135,85519025.0,0.004280450313029623
2019-04-28,6369.152832,6414.712158,6349.182617,6413.4875489999995,6413.4875489999995,86274050.0,0.004140870153820688
2019-04-29,6388.381836,6428.344238000001,6376.705078,6425.89502,6425.89502,87784100.0,0.003861709835402816
2019-04-30,6437.975098,6457.821777,6428.251953,6455.352051,6455.352051,94646800.0,0.004563195123562118
2019-05-01,6448.048096,6461.797363,6395.645996,6414.886963,6414.886963,99919900.0,-0.004066442902672813
2019-05-02,6458.121094,6465.772949,6363.040039,6374.421875,6374.421875,105193000.0,-0.012696080928907744
2019-05-03,6366.75,6367.620117,6261.25,6319.458984000001,6319.458984000001,93047100.0,-0.008697404499207556
2019-05-04,6338.76525875,6341.486816250001,6247.84326175,6303.68225075,6303.68225075,88952275.0,-0.009044767805018394
2019-05-05,6310.780517499999,6315.353515500001,6234.4365235000005,6287.9055175,6287.9055175,84857450.0,-0.009392131110829233
2019-05-06,6254.811035,6263.086914,6207.623047,6256.352051,6256.352051,76667800.0,-0.01008685772245091
2019-05-07,6271.961914,6310.939941,6268.319824,6297.317871,6297.317871,99893700.0,0.006505280635213523
2019-05-08,6260.696777,6270.883789,6231.362793,6270.202147999999,6270.202147999999,92019200.0,-0.0043245372892243795
2019-05-09,6242.180176,6259.626953,6195.38623,6198.804199,6198.804199,92161300.0,-0.011518019719273801
2019-05-10,6203.103027,6232.664063,6149.220215,6209.118164,6209.118164,83315100.0,0.0016610998095993523
2019-05-11,6208.676025250001,6234.063599,6145.764160250001,6190.687622,6190.687622,80756775.0,-0.0017581445706933126
2019-05-12,6214.2490235000005,6235.463135,6142.3081055,6172.25708,6172.25708,78198450.0,-0.005177388950985977
2019-05-13,6225.39502,6238.262207,6135.395996,6135.395996,6135.395996,73081800.0,-0.012015877711571307
2019-05-14,6081.401855,6101.089844,6033.618164,6071.202147999999,6071.202147999999,102612300.0,-0.010573498696818685
2019-05-15,6091.643066,6107.439941,5980.884765999999,5980.884765999999,5980.884765999999,90189500.0,-0.01510100688002458
2019-05-16,5969.855957,6009.62793,5889.555176,5895.737793,5895.737793,90700800.0,-0.014442123444006251
2019-05-17,5930.269043,5936.970215,5826.868164,5826.868164,5826.868164,88536300.0,-0.01181932164271287
2019-05-18,5903.3203125,5935.266357500001,5812.00134275,5846.9313965,5846.9313965,88531425.0,-0.005468042745414223
2019-05-19,5876.371582,5933.5625,5797.1345215,5866.994629000001,5866.994629000001,88526550.0,0.0008832361518844234
2019-05-20,5822.474121,5930.154785,5767.400879,5907.121094,5907.121094,88516800.0,0.013585793946481716
2019-05-21,5925.416015999999,5996.540039,5925.416015999999,5951.37207,5951.37207,88868800.0,0.0074354242147055445
2019-05-22,5948.382813,5966.797852000001,5918.899902,5939.63623,5939.63623,73752300.0,-0.001975851642348858
2019-05-23,5944.032227000001,6044.571777,5942.171875,6032.695801,6032.695801,80007700.0,0.015425868313229703
2019-05-24,6042.575195,6080.191895,6037.080078,6057.353027,6057.353027,94909100.0,0.00407062720136887
2019-05-25,6046.034912000001,6088.77661175,6041.502075,6067.7583005,6067.7583005,90961825.0,0.0047590398634584676
2019-05-26,6049.494629000001,6097.361328499999,6045.924072,6078.163574,6078.163574,87014550.0,0.005447452525548065
2019-05-27,6056.414063,6114.530761999999,6054.768066,6098.974121,6098.974121,79120000.0,0.00682427784972726
2019-05-28,6101.842772999999,6118.905761999999,6033.14209,6033.14209,6033.14209,107550600.0,-0.010911732231388555
2019-05-29,6059.530761999999,6112.431152,6054.570801,6104.105957,6104.105957,79068400.0,0.01162559554173864
2019-05-30,6085.025390999999,6160.774170000001,6082.5244139999995,6156.6115725,6156.6115725,87031350.0,0.014269010451389307
2019-05-31,6110.52002,6209.117188,6110.478027,6209.117188,6209.117188,94994300.0,0.016912425361039974
2019-06-01,6120.9433293125,6216.9626775,6120.840636875,6214.1479801875,6214.1479801875,94978062.5,0.016655256366045028
2019-06-02,6131.366638625,6224.808167,6131.203246749999,6219.178772375,6219.178772375,94961825.0,0.016398087371050085
2019-06-03,6152.2132572499995,6240.499146,6151.9284665,6229.2403567500005,6229.2403567500005,94929350.0,0.0158837493810602
2019-06-04,6173.059875875,6256.190125,6172.65368625,6239.301941125001,6239.301941125001,94896875.0,0.015369411391070311
2019-06-05,6193.9064945,6271.881104,6193.378906,6249.363525500001,6249.363525500001,94864400.0,0.014855073401080422
2019-06-06,6204.329803812499,6279.7265935,6203.741515875,6254.394317687501,6254.394317687501,94848162.5,0.01459790440608548
2019-06-07,6214.753113125,6287.572083,6214.10412575,6259.425109875001,6259.425109875001,94831925.0,0.014340735411090535
2019-06-08,6235.5997317500005,6303.263062,6234.8293455,6269.486694250001,6269.486694250001,94799450.0,0.013826397421100648
2019-06-09,6256.446350375,6318.954041,6255.55456525,6279.548278625001,6279.548278625001,94766975.0,0.01331205943111076
2019-06-10,6277.292969,6334.64502,6276.279785,6289.609863000001,6289.609863000001,94734500.0,0.012797721441120872
2019-06-11,6286.799805,6310.0,6255.26416,6305.992188,6305.992188,86434200.0,0.0025978980803646346
2019-06-12,6270.352051,6296.817871,6257.438965,6276.176758,6276.176758,90308800.0,-0.004750572067938652
2019-06-13,6282.60791,6284.458008,6250.117188,6273.082031,6273.082031,95630400.0,-0.0004933343745078301
2019-06-14,6278.025879,6294.648926,6234.98584,6250.265136999999,6250.265136999999,86134100.0,-0.003650548176737371
2019-06-15,6273.40319825,6286.8614502499995,6223.8706055,6235.330078249999,6235.330078249999,88252725.0,-0.005150478562041066
2019-06-16,6268.780517499999,6279.073974499999,6212.755371,6220.3950195,6220.3950195,90371350.0,-0.006650408947344761
2019-06-17,6259.535156,6263.499022999999,6190.524902,6190.524902,6190.524902,94608600.0,-0.00965026971795215
2019-06-18,6195.133789,6257.330078,6195.133789,6257.330078,6257.330078,94426600.0,0.0106763068540812
2019-06-19,6289.452147999999,6339.262207,6289.452147999999,6339.262207,6339.262207,104524400.0,0.012924552783055406
2019-06-20,6346.013184,6357.459961,6311.251953,6335.698242,6335.698242,93519900.0,-0.000562521266618015
2019-06-21,6343.481934,6352.528809,6269.690918,6315.436035,6315.436035,111701800.0,-0.003208362318564861
2019-06-22,6334.593140000001,6344.53039575,6272.3237305,6308.69323725,6308.69323725,112274000.0,-0.0034785203587809075
2019-06-23,6325.704346,6336.531982500001,6274.956543,6301.9504395,6301.9504395,112846200.0,-0.0037486783989969536
2019-06-24,6307.926758,6320.535156,6280.222168,6288.464844,6288.464844,113990600.0,-0.004288994479429046
2019-06-25,6312.101074,6327.981934,6308.00293,6320.444824,6320.444824,104114600.0,0.00505976729336607
2019-06-26,6323.811035,6334.179199,6303.349121,6310.48877,6310.48877,117335500.0,-0.001577699345149175
2019-06-27,6324.692871,6357.928223,6320.089844,6352.709961,6352.709961,99586800.0,0.00664617010050833
2019-06-28,6367.018066,6377.350098,6351.505859000001,6358.628906,6358.628906,106200900.0,0.0009308524034820203
2019-06-29,6370.5588375,6381.91906775,6355.927612,6363.8936765,6363.8936765,111724550.0,0.001523378798634368
2019-06-30,6374.099609,6386.4880375,6360.349365,6369.158447,6369.158447,117248200.0,0.002115905193786716
2019-07-01,6381.181152,6395.625977000001,6369.192871,6379.687988000001,6379.687988000001,128295500.0,0.003300957984091411
2019-07-02,6388.222168,6394.454102000001,6365.37207,6384.897949,6384.897949,128839600.0,0.0008159818749829116
2019-07-03,6362.958008,6385.373047,6334.748047,6362.62207,6362.62207,115118100.0,-0.0035010533008131037
2019-07-04,6364.067871,6385.128906,6359.415039,6375.966797,6375.966797,138923400.0,0.0020929731011583392
2019-07-05,6373.317871,6386.644043,6362.924805,6373.477051,6373.477051,132400300.0,-0.0003906417141032231
2019-07-06,6370.041870000001,6381.82348625,6353.373901499999,6368.0645752499995,6368.0645752499995,125995750.0,-0.001145094484486544
2019-07-07,6366.765869000001,6377.0029295,6343.822998,6362.652099499999,6362.652099499999,119591200.0,-0.0018995472548698645
2019-07-08,6360.213867,6367.361816,6324.721191,6351.827147999999,6351.827147999999,106782100.0,-0.0034084527956365056
2019-07-09,6351.484863000001,6388.323242,6351.422852000001,6388.323242,6388.323242,120669200.0,0.005712937905217068
2019-07-10,6393.189941,6412.824219,6393.189941,6410.683105,6410.683105,116571800.0,0.003487906457669097
2019-07-11,6424.628906,6434.908203,6397.222168,6417.065918,6417.065918,123096800.0,0.0009946622150313665
2019-07-12,6414.198242,6425.317871,6369.496094,6373.345215,6373.345215,132748400.0,-0.006859930150512011
2019-07-13,6412.72570775,6428.786621,6378.48461925,6384.567383,6384.567383,134143800.0,-0.0033964653672104664
2019-07-14,6411.2531735,6432.255371,6387.4731445,6395.789551,6395.789551,135539200.0,6.69994160910777e-05
2019-07-15,6408.308105,6439.192871,6405.450195,6418.233886999999,6418.233886999999,138330000.0,0.0069939289826941664
2019-07-16,6414.729004,6428.268066,6389.397949,6401.879883,6401.879883,120399800.0,-0.0025545627688872098
2019-07-17,6395.463867,6403.500977000001,6377.50293,6394.608886999999,6394.608886999999,142137300.0,-0.0011370509328227812
2019-07-18,6385.058105,6407.256836,6375.617188,6403.293945,6403.293945,150696400.0,0.0013563422317638013
2019-07-19,6417.442871,6456.539063,6417.442871,6456.539063,6456.539063,129678900.0,0.00824669648560288
2019-07-20,6428.4349365,6459.46606475,6418.1694335,6450.791016,6450.791016,128708650.0,0.005291573212174331
2019-07-21,6439.427002,6462.393066500001,6418.895996,6445.042969,6445.042969,127738400.0,0.002336449938745781
2019-07-22,6461.411133,6468.24707,6420.349121,6433.546875,6433.546875,125797900.0,-0.003573796608111318
2019-07-23,6443.710938,6454.088867,6396.674805,6403.810059,6403.810059,129238000.0,-0.00464361305629406
2019-07-24,6413.319824,6419.221191,6380.01123,6384.986816,6384.986816,149335200.0,-0.0029480472775342266
2019-07-25,6392.388184,6412.714844,6386.291015999999,6401.365234000001,6401.365234000001,124582800.0,0.0025585820213802762
2019-07-26,6379.204102000001,6385.587890999999,6314.410156,6325.236816,6325.236816,122282900.0,-0.012035662887345267
2019-07-27,6368.614380250001,6376.5327152499995,6306.70812975,6318.686400999999,6318.686400999999,123459250.0,-0.010066654839902621
2019-07-28,6358.0246585,6367.4775395,6299.0061035,6312.135985999999,6312.135985999999,124635600.0,-0.008097646792459974
2019-07-29,6336.845215,6349.367188,6283.602051,6299.035156,6299.035156,126988300.0,-0.004159630697574681
2019-07-30,6317.573242,6376.996094,6317.036133,6376.996094,6376.996094,127506100.0,0.012225338835216192
2019-07-31,6362.108886999999,6390.504883,6348.99707,6390.504883,6390.504883,114214500.0,0.002113884465675875
2019-08-01,6385.26416,6404.581055,6372.705078,6381.541992,6381.541992,107634100.0,-0.0014045023931888619
2019-08-02,6341.123047,6353.11084,6317.270996,6340.180176,6340.180176,93321300.0,-0.006523760343053151
2019-08-03,6333.633301,6343.598877,6281.8790282499995,6299.060913249999,6299.060913249999,100587300.0,-0.011551052027457728
2019-08-04,6326.143555000001,6334.086914,6246.4870605,6257.9416505,6257.9416505,107853300.0,-0.016578343711862304
2019-08-05,6311.164063,6315.062988000001,6175.703125,6175.703125,6175.703125,122385300.0,-0.026632927080671456
2019-08-06,6105.09082,6157.762207,6022.599121,6119.471191,6119.471191,113648900.0,-0.009189018502563021
2019-08-07,6155.828125,6221.661133,6153.644043,6204.194824,6204.194824,115751900.0,0.01365586275148224
2019-08-08,6224.897949,6281.100098,6224.897949,6274.670897999999,6274.670897999999,108941500.0,0.011231835923452642
2019-08-09,6300.092772999999,6319.439941,6280.667969,6282.131836,6282.131836,102271800.0,0.0011876442893549249
2019-08-10,6300.23779275,6316.8554685,6271.8201905000005,6274.24768075,6274.24768075,101265375.0,-0.0003706114995764999
2019-08-11,6300.3828125,6314.270995999999,6262.972412,6266.3635255,6266.3635255,100258950.0,-0.0019288672885079247
2019-08-12,6300.672852000001,6309.102051,6245.276855,6250.595215,6250.595215,98246100.0,-0.005045378866370774
2019-08-13,6251.308105,6251.308105,6198.065918,6210.961914,6210.961914,106057400.0,-0.006381185643831311
2019-08-14,6255.509765999999,6274.575195,6240.204102000001,6267.334961,6267.334961,116897700.0,0.008994739765912304
2019-08-15,6192.456055,6257.585938,6161.665039,6257.585938,6257.585938,118749900.0,-0.001557952714767718
2019-08-16,6264.379883,6292.375,6235.701172,6286.657227000001,6286.657227000001,122425200.0,0.004624284090938625
2019-08-17,6275.9431155,6301.7159425,6247.96984875,6289.171631250001,6289.171631250001,118688500.0,0.003867533080669801
2019-08-18,6287.506348,6311.056885,6260.2385255,6291.686035500001,6291.686035500001,114951800.0,0.003110782070400977
2019-08-19,6310.632813,6329.73877,6284.775879,6296.714844,6296.714844,107478400.0,0.0015972800498633287
2019-08-20,6311.907227000001,6317.690918,6279.564941,6295.737793,6295.737793,115615800.0,-0.00015519245434366625
2019-08-21,6290.811035,6308.352051,6247.990234000001,6252.966797,6252.966797,97455300.0,-0.006840112443987473
2019-08-22,6257.556152,6265.957031,6210.537109000001,6239.245117,6239.245117,102340600.0,-0.0021992532337946373
2019-08-23,6228.129883,6255.597168,6204.187988000001,6255.597168,6255.597168,104137900.0,0.002613987211907991
2019-08-24,6219.405151499999,6249.27661125,6190.395996000001,6245.3253175,6245.3253175,108248775.0,0.0003076085426576083
2019-08-25,6210.68042,6242.9560545,6176.604004000001,6235.053467,6235.053467,112359650.0,-0.0019987701265927744
2019-08-26,6193.230957,6230.314941,6149.02002,6214.509765999999,6214.509765999999,120581400.0,-0.00661152746509354
2019-08-27,6244.573242,6289.884765999999,6223.744140999999,6278.170897999999,6278.170897999999,117748900.0,0.010140076311124365
2019-08-28,6289.650879,6306.329102000001,6267.194824,6281.645996,6281.645996,107048900.0,0.0005532145559004211
2019-08-29,6288.186035,6306.895996,6276.420897999999,6289.119140999999,6289.119140999999,111978400.0,0.0011882657702062163
2019-08-30,6316.119140999999,6329.883789,6305.037109000001,6328.470215,6328.470215,132856400.0,0.006218102110479959
2019-08-31,6319.876343,6331.94104,6299.179076750001,6318.98913575,6318.98913575,131272725.0,0.0031563815947406376
2019-09-01,6323.633545,6333.998291,6293.3210445,6309.5080565,6309.5080565,129689050.0,9.46610790013157e-05
2019-09-02,6331.147949,6338.112793,6281.60498,6290.545897999999,6290.545897999999,126521700.0,-0.006028779952477328
2019-09-03,6293.361816,6310.630859000001,6248.796875,6261.589844,6261.589844,122848800.0,-0.00462439328052534
2019-09-04,6266.76416,6273.604004,6239.000977000001,6269.664063,6269.664063,111903900.0,0.0012878232260719587
