Date,Open,High,Low,Close,Adj Close,Volume,Return
2019-09-05,6294.283203,6307.348145,6281.954102000001,6306.803223,6306.803223,110321300.0,0.005888745642889027
2019-09-06,6329.412109000001,6336.912109000001,6305.01709,6308.950195,6308.950195,114218400.0,0.0003403057455901282
2019-09-07,6329.1296385000005,6336.158325,6305.4467775,6313.265869000001,6313.265869000001,112947000.0,0.0009374184916242245
2019-09-08,6328.847168,6335.404541,6305.876465,6317.581543,6317.581543,111675600.0,0.0015345312376583208
2019-09-09,6328.282227000001,6333.896973,6306.73584,6326.212890999999,6326.212890999999,109132800.0,0.0027287567297265133
2019-09-10,6331.726074,6342.005859000001,6311.34082,6336.672852000001,6336.672852000001,113186400.0,0.0016507023866160267
2019-09-11,6334.591797,6381.954102000001,6328.687988000001,6381.954102000001,6381.954102000001,136654000.0,0.007095201450259505
2019-09-12,6398.995117,6414.483886999999,6337.523926,6342.173828,6342.173828,111986600.0,-0.006272340537935922
2019-09-13,6369.422852000001,6375.804199,6318.919922,6334.842772999999,6334.842772999999,106712000.0,-0.0011572591874334372
2019-09-14,6342.639160500001,6348.3881835,6287.5682375,6305.9908445,6305.9908445,105736400.0,-0.005506939448212797
2019-09-15,6315.855469,6320.972168,6256.216553,6277.138916,6277.138916,104760800.0,-0.009856619708992157
2019-09-16,6262.288086,6266.140136999999,6193.513184,6219.435059,6219.435059,102809600.0,-0.018555980230550877
2019-09-17,6215.236816,6240.348145,6205.301758,6236.689941,6236.689941,112446500.0,0.0027666730530510547
2019-09-18,6238.705078,6276.632813,6236.476074,6276.632813,6276.632813,108718500.0,0.0063637420237921015
2019-09-19,6274.178223,6282.062988000001,6242.893066,6244.470215,6244.470215,106914500.0,-0.005150572729571405
2019-09-20,6248.974121,6256.821777,6213.243164,6231.473145,6231.473145,134219300.0,-0.002085713874965331
2019-09-21,6246.7666014999995,6254.51061975,6209.279419,6225.1546634999995,6225.1546634999995,130351425.0,-0.0025823773618699293
2019-09-22,6244.559082,6252.1994625,6205.315674,6218.836182,6218.836182,126483550.0,-0.003079040848774528
2019-09-23,6240.144043,6247.577147999999,6197.388184,6206.199219,6206.199219,118747800.0,-0.0040723678225837254
2019-09-24,6188.769043,6194.589844,6115.950195,6137.60791,6137.60791,90097100.0,-0.011175576870631407
2019-09-25,6121.490234000001,6146.403809,6086.001953,6146.403809,6146.403809,91732400.0,0.001431064289515288
2019-09-26,6168.667969,6230.333984000001,6165.925781,6230.333984000001,6230.333984000001,105163800.0,0.013471216023978789
2019-09-27,6213.932129,6219.77002,6191.664063,6196.88916,6196.88916,112420600.0,-0.00539703440492085
2019-09-28,6208.04211425,6213.75952175,6181.87207075,6189.9423827499995,6189.9423827499995,107640375.0,-0.005173835511014479
2019-09-29,6202.1520995,6207.7490235000005,6172.0800785,6182.9956055,6182.9956055,102860150.0,-0.004950636617108107
2019-09-30,6190.37207,6195.728027,6152.496094,6169.102051,6169.102051,93299700.0,-0.004504238829295365
2019-10-01,6163.979004,6176.605957,6134.77002,6138.25,6138.25,99171900.0,-0.005026196554392514
2019-10-02,6124.442871,6153.996094,6051.687988000001,6055.424805,6055.424805,116223100.0,-0.013677850467503304
2019-10-03,6033.026855,6050.604004,5997.691895,6038.528809,6038.528809,121133700.0,-0.0027980318608097055
2019-10-04,6052.74707,6076.560059,6046.129883,6061.251953,6061.251953,111920200.0,0.0037489192292613467
2019-10-05,6058.995361000001,6078.461304,6031.81542975,6046.084472500001,6046.084472500001,115827600.0,0.0002840212021562804
2019-10-06,6065.243652000001,6080.362549,6017.5009764999995,6030.916992,6030.916992,119735000.0,-0.003180876824948786
2019-10-07,6077.740234000001,6084.165039,5988.87207,6000.582031,6000.582031,127549800.0,-0.010110672879158919
2019-10-08,6021.692871,6046.458008,6009.381836,6039.601074,6039.601074,124640500.0,0.006460533158054776
2019-10-09,6030.458984000001,6047.792969,6017.359863000001,6029.160156,6029.160156,111759600.0,-0.00173173671454221
2019-10-10,6023.976074,6044.11377,6018.445801,6023.641113000001,6023.641113000001,89240100.0,-0.000916230382332761
2019-10-11,6033.321777,6109.118164,6033.321777,6105.799805,6105.799805,105411100.0,0.013455844381389618
2019-10-12,6057.2998045,6120.23315425,6049.801025250001,6111.069092,6111.069092,108688575.0,0.01095191149297723
2019-10-13,6081.277832,6131.3481445,6066.2802735000005,6116.338379,6116.338379,111966050.0,0.008447978604564844
2019-10-14,6129.233886999999,6153.578125,6099.23877,6126.876953,6126.876953,118521000.0,0.003440112827740072
2019-10-15,6130.299805,6158.166015999999,6118.262207,6158.166015999999,6158.166015999999,118739300.0,0.005080906055261383
2019-10-16,6170.562011999999,6183.583984000001,6143.846191,6169.591797,6169.591797,114463100.0,0.0018519508868571626
2019-10-17,6169.903809,6197.935059,6161.39209,6181.01416,6181.01416,119164000.0,0.0018479755432237479
2019-10-18,6185.214844,6201.174805,6178.498047,6191.946777,6191.946777,125611600.0,0.0017656186969515987
2019-10-19,6190.883423,6207.9378665,6180.71374525,6193.70678675,6193.70678675,130812150.0,0.0016081329601531492
2019-10-20,6196.552002,6214.700928,6182.9294435,6195.4667965,6195.4667965,136012700.0,0.0014506472233547
2019-10-21,6207.88916,6228.227051,6187.36084,6198.986816,6198.986816,146413800.0,0.0011356757497578013
2019-10-22,6207.492188,6229.398926,6178.555176,6225.49707,6225.49707,114083500.0,0.004258335310725753
2019-10-23,6224.417969,6257.806152,6197.954102000001,6257.806152,6257.806152,135886700.0,0.005163004608200232
2019-10-24,6271.51416,6339.646973,6270.186035,6339.646973,6339.646973,130619300.0,0.012909365671078003
2019-10-25,6342.608886999999,6348.314941,6243.246094,6252.345215,6252.345215,151346100.0,-0.013963041866363038
2019-10-26,6321.154175,6330.77697725,6243.27185075,6255.604858500001,6255.604858500001,149770300.0,-0.00995201901684804
2019-10-27,6299.699463,6313.2390135,6243.297607500001,6258.864502,6258.864502,148194500.0,-0.00594099616733304
2019-10-28,6256.790039,6278.163086,6243.349121,6265.383789,6265.383789,145042900.0,0.0020810495316969566
2019-10-29,6267.680176,6281.138184,6245.937988000001,6281.138184,6281.138184,148492100.0,0.002508207038038304
2019-10-30,6302.087890999999,6304.049805,6264.938965,6295.74707,6295.74707,139603200.0,0.0023204372471716823
2019-10-31,6290.566895,6301.592772999999,6216.290039,6228.316895,6228.316895,163955700.0,-0.010826387953081251
2019-11-01,6225.814941,6228.411133,6193.887207,6207.190918,6207.190918,142104600.0,-0.0034034682159907897
2019-11-02,6224.142943999999,6231.82934575,6190.50146475,6200.479248000001,6200.479248000001,132572225.0,-0.003638571415677837
2019-11-03,6222.470947,6235.2475585,6187.115722500001,6193.767578000001,6193.767578000001,123039850.0,-0.0038736746153648846
2019-11-04,6219.126953,6242.083984000001,6180.344238000001,6180.344238000001,6180.344238000001,103975100.0,-0.00434388101473898
2019-11-05,6204.438965,6264.151855,6195.304199,6264.151855,6264.151855,95988100.0,0.013378924863244632
2019-11-06,6273.917969,6274.291992,6198.496094,6217.544922,6217.544922,70278100.0,-0.007496034782971533
2019-11-07,6234.604004,6235.638184,6119.420897999999,6165.624022999999,6165.624022999999,67284200.0,-0.008421029048530527
2019-11-08,6165.766113000001,6180.199219,6139.823242,6177.98584,6177.98584,60698400.0,0.002000946153026612
2019-11-09,6167.183837750001,6180.85339375,6136.8366697500005,6170.6744385,6170.6744385,57345450.0,0.00031162026935074036
2019-11-10,6168.6015625,6181.5075685,6133.850097500001,6163.363037000001,6163.363037000001,53992500.0,-0.0013777056143251315
2019-11-11,6171.437011999999,6182.815918,6127.876953,6148.740234000001,6148.740234000001,47286600.0,-0.004756357381676875
2019-11-12,6135.493164,6180.992188,6133.53418,6180.992188,6180.992188,57719100.0,0.005217925054591475
2019-11-13,6177.660156,6183.827147999999,6132.25293,6142.500977000001,6142.500977000001,51900400.0,-0.006266374420472406
2019-11-14,6137.535156,6146.397949,6062.97998,6098.950195,6098.950195,72169800.0,-0.007140701367868811
2019-11-15,6115.758789,6137.355957,6092.616211,6128.345215,6128.345215,46157800.0,0.004796567257348921
2019-11-16,6118.42236325,6136.595703,6093.982421999999,6126.915161250001,6126.915161250001,46388250.0,0.0033638567122793546
2019-11-17,6121.0859375,6135.835449,6095.348633,6125.485107500001,6125.485107500001,46618700.0,0.001931146167209788
2019-11-18,6126.413086,6134.314941,6098.081055,6122.625,6122.625,47079600.0,-0.0009342749229293448
2019-11-19,6136.937011999999,6152.089844,6113.333008,6152.089844,6152.089844,51414200.0,0.004789404047591488
2019-11-20,6136.25293,6167.411133,6123.584961,6155.108886999999,6155.108886999999,51663000.0,0.0004904938410392298
2019-11-21,6135.76416,6137.270996,6099.567871,6117.36377,6117.36377,50800300.0,-0.006170160614790361
2019-11-22,6115.791015999999,6122.480957,6086.827147999999,6100.242188,6100.242188,51362000.0,-0.002806705286829468
2019-11-23,6110.53027375,6118.13500975,6078.18664525,6092.87219275,6092.87219275,50645500.0,-0.0033190437788636106
2019-11-24,6105.2695315,6113.7890625,6069.546142499999,6085.5021975,6085.5021975,49929000.0,-0.0038313822708977534
2019-11-25,6094.748047,6105.097168,6052.265136999999,6070.762207,6070.762207,48496000.0,-0.004856059254966039
2019-11-26,6091.237793,6096.661133,6026.187988000001,6026.187988000001,6026.187988000001,81161800.0,-0.0073967521572111915
2019-11-27,6025.940918,6052.492188,6002.987793,6023.039063,6023.039063,57364300.0,-0.0005228133118618656
2019-11-28,6013.270996,6036.828125,5945.75,5953.060059,5953.060059,51713900.0,-0.011755131530078152
2019-11-29,5949.883789,6015.699219,5939.403809,6011.830078,6011.830078,51024700.0,0.009775728561435165
2019-11-30,5968.315795750001,6044.28820825,5960.305298249999,6041.3863525,6041.3863525,51409900.0,0.012153331244403383
2019-12-01,5986.7478025,6072.8771975,5981.206787499999,6070.942627,6070.942627,51795100.0,0.014530933927371599
2019-12-02,6023.611816,6130.055176,6023.009765999999,6130.055176,6130.055176,52565500.0,0.019286139293308035
2019-12-03,6119.901855,6148.366211,6107.64209,6133.895996,6133.895996,52634500.0,0.0006261632089140412
2019-12-04,6121.333008,6127.977051,6095.306152,6112.878906,6112.878906,50339400.0,-0.0034381656046500917
2019-12-05,6132.039063,6157.931152,6131.588867,6152.117188,6152.117188,52261600.0,0.006378012772015528
2019-12-06,6160.783203,6186.868164,6145.119140999999,6186.868164,6186.868164,49098600.0,0.005616892922045504
2019-12-07,6169.107910000001,6192.84582525,6154.048584249999,6188.598877,6188.598877,50532575.0,0.004492096781587516
2019-12-08,6177.432617,6198.8234865,6162.978027499999,6190.329589999999,6190.329589999999,51966550.0,0.0033673006411295277
2019-12-09,6194.082031,6210.778809,6180.836914,6193.791015999999,6193.791015999999,54834500.0,0.001117708360213551
2019-12-10,6186.75293,6205.133789,6179.518066,6183.504883,6183.504883,51058500.0,-0.0016634794011853632
2019-12-11,6190.577147999999,6204.604004,6171.926758,6180.099121,6180.099121,49556800.0,-0.0005510853359012675
2019-12-12,6185.417969,6201.023926,6139.396973,6139.396973,6139.396973,51845400.0,-0.006629665450695121
2019-12-13,6181.055176,6197.317871,6167.640136999999,6197.317871,6197.317871,48546800.0,0.009346123469160406
2019-12-14,6185.11987325,6207.46740725,6175.058594,6200.8863525,6200.8863525,50235025.0,0.007584080046734828
2019-12-15,6189.1845705,6217.616943499999,6182.477051,6204.454834,6204.454834,51923250.0,0.005822036624309249
2019-12-16,6197.313965,6237.916015999999,6197.313965,6211.591797,6211.591797,55299700.0,0.0022979497794580923
2019-12-17,6223.442871,6244.352051,6205.62793,6244.352051,6244.352051,53264500.0,0.005246381647356578
2019-12-18,6287.25,6287.25,6287.25,6287.25,6287.25,0.0,0.006823006719949128
2019-12-19,6274.388184,6281.416015999999,6235.844238000001,6249.930176,6249.930176,47624800.0,-0.005971238549721704
2019-12-20,6257.160156,6284.37207,6231.46582,6284.37207,6284.37207,52766200.0,0.005480562515452797
2019-12-21,6270.2878415,6292.20935025,6241.234130750001,6289.7565915,6289.7565915,49344125.0,0.004964306792462635
2019-12-22,6283.415526999999,6300.0466305,6251.002441500001,6295.141113,6295.141113,45922050.0,0.0044480510694724735
2019-12-23,6309.670897999999,6315.721191,6270.539063,6305.910156,6305.910156,39077900.0,0.0034155396234921503
2019-12-24,6308.017943999999,6318.35790975,6278.66906775,6309.29333475,6309.29333475,37710650.0,0.0030970150047617525
2019-12-25,6306.36499,6320.9946285,6286.7990725,6312.6765135000005,6312.6765135000005,36343400.0,0.002778490386031355
2019-12-26,6303.059082,6326.268066,6303.059082,6319.442871,6319.442871,33608900.0,0.0021414411485705604
2019-12-27,6321.568848,6337.335938,6312.380859000001,6329.313965,6329.313965,42100200.0,0.001559583559069041
2019-12-28,6323.460327499999,6337.231934,6306.672363000001,6321.8702395,6321.8702395,43464500.0,-1.1942514360440662e-05
2019-12-29,6325.351806999999,6337.127930000001,6300.963867,6314.426514000001,6314.426514000001,44828800.0,-0.0015834685877899224
2019-12-30,6329.134765999999,6336.919922,6289.546875,6299.539063,6299.539063,47557400.0,-0.004726520734648886
2019-12-31,6325.133056999999,6331.9432375,6283.0791014999995,6295.549561,6295.549561,43928975.0,-0.004179799524879121
2020-01-01,6321.131347999999,6326.966553,6276.611328,6291.5600589999995,6291.5600589999995,40300550.0,-0.003633078315109356
2020-01-02,6313.12793,6317.013184,6263.675781,6283.581055,6283.581055,33043700.0,-0.0025396358955698264
2020-01-03,6306.187011999999,6323.46582,6287.706055,6323.46582,6323.46582,44625300.0,0.006307421615825338
2020-01-04,6303.015014749999,6317.70837375,6278.938232749999,6306.950073,6306.950073,43824300.0,0.002091172929477216
2020-01-05,6299.843017499999,6311.9509275,6270.170410499999,6290.4343260000005,6290.4343260000005,43023300.0,-0.0021250757568709064
2020-01-06,6293.499022999999,6300.436035,6252.634765999999,6257.402832,6257.402832,41421300.0,-0.010557573129567151
2020-01-07,6272.220215,6284.89209,6246.128906,6279.346191,6279.346191,39441600.0,0.0034945292602995255
2020-01-08,6248.442871,6250.12207,6218.129883,6225.686035,6225.686035,44622600.0,-0.008619155495206388
2020-01-09,6248.661133,6274.493164,6238.98291,6274.493164,6274.493164,41868400.0,0.007778656813275749
2020-01-10,6287.166992,6295.370117,6271.97998,6274.940918,6274.940918,52213500.0,7.135589097188123e-05
2020-01-11,6287.35327125,6295.9715575,6271.35522425,6280.34741225,6280.34741225,50161075.0,0.0009121585145396134
2020-01-12,6287.539550500001,6296.572998,6270.7304685,6285.7539065,6285.7539065,48108650.0,0.0017529611381073456
2020-01-13,6287.912109000001,6297.775879,6269.480957,6296.566895,6296.566895,44003800.0,0.00343456638524281
2020-01-14,6308.890136999999,6325.405761999999,6298.60791,6325.405761999999,6325.405761999999,44467400.0,0.004559212181019208
2020-01-15,6326.166015999999,6348.525879,6255.498047,6283.365234000001,6283.365234000001,51089200.0,-0.006690766242985936
2020-01-16,6275.956055,6299.541015999999,6255.493164,6286.047852000001,6286.047852000001,42118300.0,0.00042675748946872954
2020-01-17,6293.782227000001,6301.484863000001,6266.932129,6291.657227000001,6291.657227000001,37597900.0,0.0008915576290341984
2020-01-18,6297.961914500001,6304.360839750001,6260.246582,6280.003662500001,6280.003662500001,37902975.0,-0.001197382109318579
2020-01-19,6302.141602000001,6307.236816500001,6253.561035,6268.350098000001,6268.350098000001,38208050.0,-0.0032863218476713563
2020-01-20,6310.500977000001,6312.98877,6240.189941,6245.042969,6245.042969,38818200.0,-0.007464201324376911
2020-01-21,6251.99707,6257.884765999999,6226.063965,6238.152832,6238.152832,41929600.0,-0.0011045155810636483
2020-01-22,6241.575195,6265.51416,6223.189941,6233.453125,6233.453125,51077800.0,-0.0007539492005083077
2020-01-23,6243.998047,6255.042969,6229.130859000001,6249.209961,6249.209961,41256500.0,0.002521412482271304
2020-01-24,6242.834961,6258.851074,6234.825195,6244.108886999999,6244.108886999999,38828900.0,-0.0008169418715007354
2020-01-25,6242.3306885,6254.682495,6208.850952000001,6216.38366725,6216.38366725,40052425.0,-0.005133215036927387
2020-01-26,6241.826416,6250.513916,6182.876709,6188.6584475,6188.6584475,41275950.0,-0.009449488202354039
2020-01-27,6240.817871,6242.176758,6130.928223,6133.208008,6133.208008,43723000.0,-0.018082034533207343
2020-01-28,6111.184082,6111.184082,6111.184082,6111.184082,6111.184082,0.0,-0.0036038721309131477
2020-01-29,6123.095215,6152.588867,6102.795897999999,6113.044922,6113.044922,34605300.0,0.00030440476452305715
2020-01-30,6057.596191,6057.596191,6057.596191,6057.596191,6057.596191,0.0,-0.009153586546819132
2020-01-31,6076.458984000001,6078.930176,5937.021973,5940.047852000001,5940.047852000001,41508700.0,-0.01978912324088783
2020-02-01,6037.586181250001,6044.89318875,5922.06677275,5926.078369500001,5926.078369500001,39869275.0,-0.017215921134234646
2020-02-02,5998.7133785000005,6010.856201500001,5907.1115725,5912.108887,5912.108887,38229850.0,-0.014642719027581463
2020-02-03,5920.967772999999,5942.782227000001,5877.201172,5884.169922,5884.169922,34951000.0,-0.0094963148142751
2020-02-04,5947.506836,5952.946777,5911.375,5922.338867,5922.338867,36217700.0,0.006444910677550452
2020-02-05,5955.519043,5978.509765999999,5924.374022999999,5978.509765999999,5978.509765999999,39786600.0,0.009395468302058275
2020-02-06,5987.14502,5987.14502,5987.14502,5987.14502,5987.14502,0.0,0.0014422991210593249
2020-02-07,5988.058105,6004.812011999999,5981.644043,5999.606934,5999.606934,35281700.0,0.002077121740989113
2020-02-08,5989.387817,6002.725463999999,5970.578247,5987.725952500001,5987.725952500001,35037625.0,-0.0004382635005976182
2020-02-09,5990.717529,6000.638916,5959.5124510000005,5975.844971,5975.844971,34793550.0,-0.0029536487421843493
2020-02-10,5993.376953,5996.46582,5937.380859000001,5952.083008,5952.083008,34305400.0,-0.007984419225357812
2020-02-11,5954.396973,5954.396973,5954.396973,5954.396973,5954.396973,0.0,0.0003886144995862506
2020-02-12,5957.060059,5962.347168,5895.724121,5913.081055,5913.081055,29256800.0,-0.006987206435309086
2020-02-13,5921.912109000001,5929.499022999999,5860.254883,5871.954102000001,5871.954102000001,33248200.0,-0.007003963635545298
2020-02-14,5857.721191,5890.028809,5843.432129,5866.944824,5866.944824,27655200.0,-0.0008538137225202664
2020-02-15,5859.269409,5887.1375735,5845.973633,5867.08935525,5867.08935525,27922225.0,-0.0006157278786459308
2020-02-16,5860.817627,5884.246338000001,5848.515137,5867.2338865,5867.2338865,28189250.0,-0.0003776420347715952
2020-02-17,5863.914063,5878.463867,5853.598145,5867.522949,5867.522949,28723300.0,9.852965297707606e-05
2020-02-18,5856.880859000001,5907.13916,5855.924805,5886.961914,5886.961914,34641400.0,0.003302036820345612
2020-02-19,5898.899902,5928.791015999999,5898.701172,5928.791015999999,5928.791015999999,34517800.0,0.007055249862428072
2020-02-20,5941.450195,5960.712890999999,5929.14502,5942.486816,5942.486816,37350100.0,0.0023047253488429815
2020-02-21,5940.785156,5944.205078,5873.731934,5882.254883,5882.254883,36665400.0,-0.01023959930299403
2020-02-22,5917.125366,5923.93481425,5852.278931000001,5863.4536135,5863.4536135,37508950.0,-0.010917362340720823
2020-02-23,5893.4655760000005,5903.6645505,5830.825928,5844.652344,5844.652344,38352500.0,-0.011595125378447618
2020-02-24,5846.145996,5863.124022999999,5787.919922,5807.049805,5807.049805,40039600.0,-0.012950651453901205
2020-02-25,5784.736816,5814.679199,5752.334961,5787.138184,5787.138184,39502600.0,-0.003440667972133441
2020-02-26,5757.166992,5757.740234000001,5688.920897999999,5688.920897999999,5688.920897999999,39521300.0,-0.01726466016332382
2020-02-27,5680.437011999999,5684.286133,5526.816895,5535.693848,5535.693848,41308700.0,-0.027679827354498508
2020-02-28,5436.171875,5456.275879,5288.370117,5452.704102000001,5452.704102000001,49636800.0,-0.015219924728642331
2020-02-29,5440.89038075,5464.990600749999,5304.932617,5429.839600000001,5429.839600000001,47286350.0,-0.01567971736941608
2020-03-01,5445.6088865,5473.7053225,5321.495117,5406.975098000001,5406.975098000001,44935900.0,-0.016139510010189827
2020-03-02,5455.045897999999,5491.134765999999,5354.620117,5361.246094,5361.246094,40235000.0,-0.017059095291737325
2020-03-03,5431.295897999999,5545.773926,5431.295897999999,5518.62793,5518.62793,42974300.0,0.028518290777396108
2020-03-04,5524.094238000001,5651.85498,5516.805176,5650.13623,5650.13623,45255400.0,0.023275244108583275
2020-03-05,5688.778809,5715.940918,5613.719238000001,5638.129883,5638.129883,40684000.0,-0.00212949102790303
2020-03-06,5575.565918,5577.801758,5498.540039,5498.540039,5498.540039,32430900.0,-0.0253867104740381
